1;81;0;1;26;12;
5;63;1;0;26;12;
2;25;0;0;26;12;
4;31;1;1;26;12;
3;35;0;1;26;12;
4;42;1;0;27;12;
0;3;1;1;27;12;
0;12;1;0;27;12;
1;80;0;0;27;12;
5;46;0;0;27;12;
5;35;0;1;27;12;
2;20;1;0;27;12;
3;46;0;0;27;12;
1;76;0;0;28;12;
3;18;1;1;28;12;
3;15;1;0;28;12;
5;52;1;0;28;12;
1;90;0;1;28;12;
2;17;0;0;28;12;
5;24;1;0;28;12;
1;97;1;1;28;12;
